SUBJECT,Subject,LOCATION,Country,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2005-01,Jan-05,IDX,Index,0,units,,,100.0247,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2005-02,Feb-05,IDX,Index,0,units,,,99.86303,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2005-03,Mar-05,IDX,Index,0,units,,,99.72083,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2005-04,Apr-05,IDX,Index,0,units,,,99.6264,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2005-05,May-05,IDX,Index,0,units,,,99.59885,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2005-06,Jun-05,IDX,Index,0,units,,,99.6493,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2005-07,Jul-05,IDX,Index,0,units,,,99.76494,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2005-08,Aug-05,IDX,Index,0,units,,,99.91979,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2005-09,Sep-05,IDX,Index,0,units,,,100.1034,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2005-10,Oct-05,IDX,Index,0,units,,,100.295,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2005-11,Nov-05,IDX,Index,0,units,,,100.4774,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2005-12,Dec-05,IDX,Index,0,units,,,100.6469,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2006-01,Jan-06,IDX,Index,0,units,,,100.8011,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2006-02,Feb-06,IDX,Index,0,units,,,100.9393,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2006-03,Mar-06,IDX,Index,0,units,,,101.0564,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2006-04,Apr-06,IDX,Index,0,units,,,101.1487,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2006-05,May-06,IDX,Index,0,units,,,101.2158,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2006-06,Jun-06,IDX,Index,0,units,,,101.2664,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2006-07,Jul-06,IDX,Index,0,units,,,101.3045,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2006-08,Aug-06,IDX,Index,0,units,,,101.3446,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2006-09,Sep-06,IDX,Index,0,units,,,101.3915,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2006-10,Oct-06,IDX,Index,0,units,,,101.4455,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2006-11,Nov-06,IDX,Index,0,units,,,101.4977,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2006-12,Dec-06,IDX,Index,0,units,,,101.5357,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2007-01,Jan-07,IDX,Index,0,units,,,101.5533,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2007-02,Feb-07,IDX,Index,0,units,,,101.5574,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2007-03,Mar-07,IDX,Index,0,units,,,101.5537,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2007-04,Apr-07,IDX,Index,0,units,,,101.5428,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2007-05,May-07,IDX,Index,0,units,,,101.5249,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2007-06,Jun-07,IDX,Index,0,units,,,101.488,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2007-07,Jul-07,IDX,Index,0,units,,,101.4264,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2007-08,Aug-07,IDX,Index,0,units,,,101.3592,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2007-09,Sep-07,IDX,Index,0,units,,,101.304,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2007-10,Oct-07,IDX,Index,0,units,,,101.2677,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2007-11,Nov-07,IDX,Index,0,units,,,101.2372,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2007-12,Dec-07,IDX,Index,0,units,,,101.1949,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2008-01,Jan-08,IDX,Index,0,units,,,101.1359,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2008-02,Feb-08,IDX,Index,0,units,,,101.0454,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2008-03,Mar-08,IDX,Index,0,units,,,100.9015,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2008-04,Apr-08,IDX,Index,0,units,,,100.6811,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2008-05,May-08,IDX,Index,0,units,,,100.3629,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2008-06,Jun-08,IDX,Index,0,units,,,99.91367,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2008-07,Jul-08,IDX,Index,0,units,,,99.31839,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2008-08,Aug-08,IDX,Index,0,units,,,98.57694,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2008-09,Sep-08,IDX,Index,0,units,,,97.71343,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2008-10,Oct-08,IDX,Index,0,units,,,96.79576,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2008-11,Nov-08,IDX,Index,0,units,,,95.93581,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2008-12,Dec-08,IDX,Index,0,units,,,95.25793,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2009-01,Jan-09,IDX,Index,0,units,,,94.85255,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2009-02,Feb-09,IDX,Index,0,units,,,94.74358,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2009-03,Mar-09,IDX,Index,0,units,,,94.93018,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2009-04,Apr-09,IDX,Index,0,units,,,95.37281,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2009-05,May-09,IDX,Index,0,units,,,96.0022,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2009-06,Jun-09,IDX,Index,0,units,,,96.73591,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2009-07,Jul-09,IDX,Index,0,units,,,97.49197,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2009-08,Aug-09,IDX,Index,0,units,,,98.20036,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2009-09,Sep-09,IDX,Index,0,units,,,98.81744,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2009-10,Oct-09,IDX,Index,0,units,,,99.3328,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2009-11,Nov-09,IDX,Index,0,units,,,99.76903,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2009-12,Dec-09,IDX,Index,0,units,,,100.148,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2010-01,Jan-10,IDX,Index,0,units,,,100.4992,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2010-02,Feb-10,IDX,Index,0,units,,,100.8373,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2010-03,Mar-10,IDX,Index,0,units,,,101.1606,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2010-04,Apr-10,IDX,Index,0,units,,,101.4458,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2010-05,May-10,IDX,Index,0,units,,,101.6711,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2010-06,Jun-10,IDX,Index,0,units,,,101.8373,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2010-07,Jul-10,IDX,Index,0,units,,,101.9564,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2010-08,Aug-10,IDX,Index,0,units,,,102.0448,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2010-09,Sep-10,IDX,Index,0,units,,,102.12,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2010-10,Oct-10,IDX,Index,0,units,,,102.1923,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2010-11,Nov-10,IDX,Index,0,units,,,102.2612,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2010-12,Dec-10,IDX,Index,0,units,,,102.3174,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2011-01,Jan-11,IDX,Index,0,units,,,102.3453,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2011-02,Feb-11,IDX,Index,0,units,,,102.3237,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2011-03,Mar-11,IDX,Index,0,units,,,102.2319,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2011-04,Apr-11,IDX,Index,0,units,,,102.055,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2011-05,May-11,IDX,Index,0,units,,,101.7917,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2011-06,Jun-11,IDX,Index,0,units,,,101.4494,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2011-07,Jul-11,IDX,Index,0,units,,,101.0576,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2011-08,Aug-11,IDX,Index,0,units,,,100.6572,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2011-09,Sep-11,IDX,Index,0,units,,,100.2979,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2011-10,Oct-11,IDX,Index,0,units,,,100.0237,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2011-11,Nov-11,IDX,Index,0,units,,,99.84088,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2011-12,Dec-11,IDX,Index,0,units,,,99.74914,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2012-01,Jan-12,IDX,Index,0,units,,,99.71326,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2012-02,Feb-12,IDX,Index,0,units,,,99.69327,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2012-03,Mar-12,IDX,Index,0,units,,,99.64964,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2012-04,Apr-12,IDX,Index,0,units,,,99.55481,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2012-05,May-12,IDX,Index,0,units,,,99.40559,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2012-06,Jun-12,IDX,Index,0,units,,,99.21959,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2012-07,Jul-12,IDX,Index,0,units,,,99.03579,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2012-08,Aug-12,IDX,Index,0,units,,,98.89866,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2012-09,Sep-12,IDX,Index,0,units,,,98.83517,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2012-10,Oct-12,IDX,Index,0,units,,,98.86391,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2012-11,Nov-12,IDX,Index,0,units,,,98.9742,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2012-12,Dec-12,IDX,Index,0,units,,,99.13366,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2013-01,Jan-13,IDX,Index,0,units,,,99.30728,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2013-02,Feb-13,IDX,Index,0,units,,,99.46412,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2013-03,Mar-13,IDX,Index,0,units,,,99.59026,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2013-04,Apr-13,IDX,Index,0,units,,,99.70473,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2013-05,May-13,IDX,Index,0,units,,,99.83729,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2013-06,Jun-13,IDX,Index,0,units,,,99.99928,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2013-07,Jul-13,IDX,Index,0,units,,,100.1811,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2013-08,Aug-13,IDX,Index,0,units,,,100.3806,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2013-09,Sep-13,IDX,Index,0,units,,,100.5732,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2013-10,Oct-13,IDX,Index,0,units,,,100.7399,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2013-11,Nov-13,IDX,Index,0,units,,,100.8652,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2013-12,Dec-13,IDX,Index,0,units,,,100.9373,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2014-01,Jan-14,IDX,Index,0,units,,,100.9526,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2014-02,Feb-14,IDX,Index,0,units,,,100.9092,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2014-03,Mar-14,IDX,Index,0,units,,,100.8144,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2014-04,Apr-14,IDX,Index,0,units,,,100.6746,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2014-05,May-14,IDX,Index,0,units,,,100.4963,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2014-06,Jun-14,IDX,Index,0,units,,,100.2998,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2014-07,Jul-14,IDX,Index,0,units,,,100.104,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2014-08,Aug-14,IDX,Index,0,units,,,99.92297,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2014-09,Sep-14,IDX,Index,0,units,,,99.78372,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2014-10,Oct-14,IDX,Index,0,units,,,99.70171,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2014-11,Nov-14,IDX,Index,0,units,,,99.6748,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2014-12,Dec-14,IDX,Index,0,units,,,99.68886,,
LOLITONO,Normalised (CLI),DEU,Germany,M,Monthly,2015-01,Jan-15,IDX,Index,0,units,,,99.72446,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1961-01,Jan-61,IDX,Index,0,units,,,30.05048,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1961-02,Feb-61,IDX,Index,0,units,,,30.11071,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1961-03,Mar-61,IDX,Index,0,units,,,30.16212,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1961-04,Apr-61,IDX,Index,0,units,,,30.20763,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1961-05,May-61,IDX,Index,0,units,,,30.25583,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1961-06,Jun-61,IDX,Index,0,units,,,30.31363,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1961-07,Jul-61,IDX,Index,0,units,,,30.38219,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1961-08,Aug-61,IDX,Index,0,units,,,30.46049,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1961-09,Sep-61,IDX,Index,0,units,,,30.54569,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1961-10,Oct-61,IDX,Index,0,units,,,30.63937,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1961-11,Nov-61,IDX,Index,0,units,,,30.74615,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1961-12,Dec-61,IDX,Index,0,units,,,30.86078,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1962-01,Jan-62,IDX,Index,0,units,,,30.97871,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1962-02,Feb-62,IDX,Index,0,units,,,31.09416,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1962-03,Mar-62,IDX,Index,0,units,,,31.20959,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1962-04,Apr-62,IDX,Index,0,units,,,31.32459,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1962-05,May-62,IDX,Index,0,units,,,31.43341,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1962-06,Jun-62,IDX,Index,0,units,,,31.52978,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1962-07,Jul-62,IDX,Index,0,units,,,31.61279,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1962-08,Aug-62,IDX,Index,0,units,,,31.68649,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1962-09,Sep-62,IDX,Index,0,units,,,31.75279,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1962-10,Oct-62,IDX,Index,0,units,,,31.81347,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1962-11,Nov-62,IDX,Index,0,units,,,31.87484,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1962-12,Dec-62,IDX,Index,0,units,,,31.93985,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1963-01,Jan-63,IDX,Index,0,units,,,32.01474,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1963-02,Feb-63,IDX,Index,0,units,,,32.11134,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1963-03,Mar-63,IDX,Index,0,units,,,32.24307,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1963-04,Apr-63,IDX,Index,0,units,,,32.39869,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1963-05,May-63,IDX,Index,0,units,,,32.56631,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1963-06,Jun-63,IDX,Index,0,units,,,32.74023,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1963-07,Jul-63,IDX,Index,0,units,,,32.91686,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1963-08,Aug-63,IDX,Index,0,units,,,33.09196,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1963-09,Sep-63,IDX,Index,0,units,,,33.26574,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1963-10,Oct-63,IDX,Index,0,units,,,33.44434,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1963-11,Nov-63,IDX,Index,0,units,,,33.63768,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1963-12,Dec-63,IDX,Index,0,units,,,33.84927,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1964-01,Jan-64,IDX,Index,0,units,,,34.07939,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1964-02,Feb-64,IDX,Index,0,units,,,34.30696,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1964-03,Mar-64,IDX,Index,0,units,,,34.51728,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1964-04,Apr-64,IDX,Index,0,units,,,34.70871,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1964-05,May-64,IDX,Index,0,units,,,34.88153,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1964-06,Jun-64,IDX,Index,0,units,,,35.03192,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1964-07,Jul-64,IDX,Index,0,units,,,35.15462,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1964-08,Aug-64,IDX,Index,0,units,,,35.25876,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1964-09,Sep-64,IDX,Index,0,units,,,35.35825,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1964-10,Oct-64,IDX,Index,0,units,,,35.46276,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1964-11,Nov-64,IDX,Index,0,units,,,35.57704,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1964-12,Dec-64,IDX,Index,0,units,,,35.69695,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1965-01,Jan-65,IDX,Index,0,units,,,35.81098,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1965-02,Feb-65,IDX,Index,0,units,,,35.90569,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1965-03,Mar-65,IDX,Index,0,units,,,35.98144,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1965-04,Apr-65,IDX,Index,0,units,,,36.04615,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1965-05,May-65,IDX,Index,0,units,,,36.10456,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1965-06,Jun-65,IDX,Index,0,units,,,36.15771,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1965-07,Jul-65,IDX,Index,0,units,,,36.21275,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1965-08,Aug-65,IDX,Index,0,units,,,36.2702,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1965-09,Sep-65,IDX,Index,0,units,,,36.32881,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1965-10,Oct-65,IDX,Index,0,units,,,36.38588,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1965-11,Nov-65,IDX,Index,0,units,,,36.44902,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1965-12,Dec-65,IDX,Index,0,units,,,36.52445,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1966-01,Jan-66,IDX,Index,0,units,,,36.60665,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1966-02,Feb-66,IDX,Index,0,units,,,36.68224,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1966-03,Mar-66,IDX,Index,0,units,,,36.73371,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1966-04,Apr-66,IDX,Index,0,units,,,36.75063,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1966-05,May-66,IDX,Index,0,units,,,36.73307,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1966-06,Jun-66,IDX,Index,0,units,,,36.6843,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1966-07,Jul-66,IDX,Index,0,units,,,36.61208,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1966-08,Aug-66,IDX,Index,0,units,,,36.52464,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1966-09,Sep-66,IDX,Index,0,units,,,36.43442,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1966-10,Oct-66,IDX,Index,0,units,,,36.35587,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1966-11,Nov-66,IDX,Index,0,units,,,36.31614,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1966-12,Dec-66,IDX,Index,0,units,,,36.33686,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1967-01,Jan-67,IDX,Index,0,units,,,36.42914,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1967-02,Feb-67,IDX,Index,0,units,,,36.5882,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1967-03,Mar-67,IDX,Index,0,units,,,36.8007,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1967-04,Apr-67,IDX,Index,0,units,,,37.05551,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1967-05,May-67,IDX,Index,0,units,,,37.34541,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1967-06,Jun-67,IDX,Index,0,units,,,37.66283,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1967-07,Jul-67,IDX,Index,0,units,,,37.99666,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1967-08,Aug-67,IDX,Index,0,units,,,38.3376,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1967-09,Sep-67,IDX,Index,0,units,,,38.6704,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1967-10,Oct-67,IDX,Index,0,units,,,38.98137,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1967-11,Nov-67,IDX,Index,0,units,,,39.26394,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1967-12,Dec-67,IDX,Index,0,units,,,39.5162,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1968-01,Jan-68,IDX,Index,0,units,,,39.74649,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1968-02,Feb-68,IDX,Index,0,units,,,39.975,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1968-03,Mar-68,IDX,Index,0,units,,,40.21311,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1968-04,Apr-68,IDX,Index,0,units,,,40.46709,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1968-05,May-68,IDX,Index,0,units,,,40.73304,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1968-06,Jun-68,IDX,Index,0,units,,,41.00625,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1968-07,Jul-68,IDX,Index,0,units,,,41.28419,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1968-08,Aug-68,IDX,Index,0,units,,,41.55222,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1968-09,Sep-68,IDX,Index,0,units,,,41.80301,,
LOLITOTR_STSA,Trend restored (CLI),DEU,Germany,M,Monthly,1968-10,Oct-68,IDX,Index,0,units,,,42.03674,,
